Original Inputs,Original Outputs,Attributes,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Block Dim,aicore_time(us),mac_ratio,vec_ratio,scalar_ratio,mte1_ratio,mte2_ratio,mte3_ratio
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [107, 814, 384], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""107,814,384""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3076.219118,0.0,0.987944,0.023268,0.0,0.524592,9.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [151, 11, 13, 9, 219], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""151,11,13,9,219""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,9922.033824,0.0,0.99078,0.019425,0.0,0.418311,3.1e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [151, 11, 13, 9, 219], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""151,11,13,9,219""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3927.570588,0.0,0.988186,0.024461,0.0,0.52325,7.7e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1619, 17], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1619,17""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,15.644118,0.0,0.644106,0.076988,0.0,0.711788,0.019459
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1619, 17], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1619,17""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5.742647,0.0,0.455058,0.029706,0.0,0.451216,0.01895
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [678, 387, 145], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""678,387,145""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,8834.897059,0.0,0.990923,0.018697,0.0,0.415789,1.2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [678, 387, 145], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""678,387,145""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3550.763235,0.0,0.987993,0.023279,0.0,0.519616,8.5e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [903], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""903""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,2.691176,0.0,0.153552,0.05847,0.0,0.440437,0.052459
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [903], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""903""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,1.247059,0.0,0.228774,0.125,0.0,0.364387,0.087264
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [171, 359, 216, 5], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""171,359,216,5""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,15373.582353,0.0,0.991077,0.018553,0.0,0.418363,8e-06
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [171, 359, 216, 5], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""171,359,216,5""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,6165.976471,0.0,0.988421,0.02314,0.0,0.521733,4.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [172, 237, 219], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""172,237,219""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,2101.291176,0.0,0.988585,0.020299,0.0,0.42053,0.000144
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [172, 237, 219], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""172,237,219""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,834.813235,0.0,0.984042,0.023311,0.0,0.521233,0.000363
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [452, 4, 456, 75], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""452,4,456,75""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,14307.760294,0.0,0.990945,0.018825,0.0,0.417579,2.1e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [452, 4, 456, 75], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""452,4,456,75""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5756.513235,0.0,0.988314,0.02029,0.0,0.521607,5.3e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [25, 487, 45, 78], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""25,487,45,78""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,10097.942647,0.0,0.990655,0.019589,0.0,0.414799,3e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [25, 487, 45, 78], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""25,487,45,78""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3931.276471,0.0,0.988291,0.024781,0.0,0.524723,7.7e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1, 76, 11, 69, 1132], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1,76,11,69,1132""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,15352.033824,0.0,0.990669,0.019528,0.0,0.416705,2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1, 76, 11, 69, 1132], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1,76,11,69,1132""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,6233.502941,0.0,0.988118,0.024057,0.0,0.512934,4.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [879, 522], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""879,522""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,110.469118,0.0,0.954565,0.021353,0.0,0.40774,0.002756
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [879, 522], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""879,522""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,52.501471,0.0,0.868211,0.023781,0.0,0.777121,0.00577
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [296, 52, 33, 80], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""296,52,33,80""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,9390.642647,0.0,0.990989,0.018619,0.0,0.416499,1.2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [296, 52, 33, 80], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""296,52,33,80""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3765.242647,0.0,0.987804,0.020144,0.0,0.522272,8e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [11, 10, 67, 255, 23], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""11,10,67,255,23""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,10102.101471,0.0,0.991022,0.018797,0.0,0.414138,3e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [11, 10, 67, 255, 23], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""11,10,67,255,23""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,4105.491176,0.0,0.987871,0.022737,0.0,0.516007,7.4e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [82, 55, 792, 15], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""82,55,792,15""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,12619.332353,0.0,0.990919,0.019309,0.0,0.413795,2.4e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [82, 55, 792, 15], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""82,55,792,15""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5046.936765,0.0,0.988141,0.02258,0.0,0.517619,6e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [657, 158, 433], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""657,158,433""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,10783.486765,0.0,0.988499,0.023397,0.0,0.426575,2.8e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [657, 158, 433], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""657,158,433""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,4107.594118,0.0,0.98817,0.02498,0.0,0.528217,7.4e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1484, 945], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1484,945""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,328.776471,0.0,0.979112,0.020155,0.0,0.412698,0.000921
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1484, 945], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1484,945""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,133.614706,0.0,0.960543,0.025325,0.0,0.494761,0.002267
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [15, 135, 2, 333, 43], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""15,135,2,333,43""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,13503.727941,0.0,0.990836,0.018554,0.0,0.41833,2.2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [15, 135, 2, 333, 43], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""15,135,2,333,43""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5304.466176,0.0,0.988337,0.025158,0.0,0.528354,5.7e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [241, 2, 20, 377, 16], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""241,2,20,377,16""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,13541.351471,0.0,0.99128,0.021779,0.0,0.414335,2.2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [241, 2, 20, 377, 16], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""241,2,20,377,16""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5362.15,0.0,0.988511,0.024968,0.0,0.5232,5.6e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [154, 192, 256, 8], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""154,192,256,8""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,18943.342647,0.0,0.715766,0.01368,0.0,0.320717,1.6e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [154, 192, 256, 8], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""154,192,256,8""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,8006.886765,0.0,0.66315,0.014685,0.0,0.372397,3.8e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1097, 1188], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1097,1188""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,311.288235,0.0,0.978973,0.021037,0.0,0.418087,0.000973
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1097, 1188], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1097,1188""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,126.933824,0.0,0.958559,0.024017,0.0,0.504976,0.002387
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1076], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1076""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,2.538235,0.0,0.181924,0.063731,0.0,0.391657,0.05562
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1076], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1076""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,1.680882,0.0,0.175853,0.094488,0.0,0.302712,0.182852
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [797, 763], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""797,763""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,173.591176,0.0,0.967876,0.036817,0.0,0.487962,0.000627
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [797, 763], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""797,763""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,91.516176,0.0,0.92335,0.074979,0.0,0.662178,0.003358
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1460, 1562], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1460,1562""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,532.719118,0.0,0.983865,0.02082,0.0,0.413439,0.000577
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1460, 1562], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1460,1562""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,215.002941,0.0,0.970281,0.024124,0.0,0.525711,0.00143
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [210, 4, 5, 20, 754], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""210,4,5,20,754""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,14645.133824,0.0,0.991297,0.021298,0.0,0.415367,2.1e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [210, 4, 5, 20, 754], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""210,4,5,20,754""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5821.9,0.0,0.988665,0.024779,0.0,0.524103,5.3e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1152, 1724], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1152,1724""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,464.229412,0.0,0.982533,0.021794,0.0,0.417602,0.000646
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1152, 1724], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1152,1724""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,188.116176,0.0,0.967753,0.025266,0.0,0.516069,0.001634
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [58, 33, 264, 98], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""58,33,264,98""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,11474.564706,0.0,0.99108,0.021125,0.0,0.417833,2.6e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [58, 33, 264, 98], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""58,33,264,98""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,4552.160294,0.0,0.988279,0.024345,0.0,0.524739,6.6e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [8, 33, 59, 6, 424], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""8,33,59,6,424""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,9174.223529,0.0,0.990938,0.019997,0.0,0.416211,3.4e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [8, 33, 59, 6, 424], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""8,33,59,6,424""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3655.027941,0.0,0.988264,0.025116,0.0,0.522831,8.2e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [142, 25, 561, 24], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""142,25,561,24""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,11082.498529,0.0,0.99116,0.020721,0.0,0.415485,2.7e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [142, 25, 561, 24], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""142,25,561,24""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,4423.429412,0.0,0.988323,0.023939,0.0,0.522322,6.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [25, 178, 30, 472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""25,178,30,472""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,14592.566176,0.0,0.99124,0.020971,0.0,0.417386,2.1e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [25, 178, 30, 472], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""25,178,30,472""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5807.469118,0.0,0.988589,0.024334,0.0,0.523736,5.2e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [37, 49, 10, 61, 33], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""37,49,10,61,33""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,8476.182353,0.0,0.991125,0.020456,0.0,0.413186,3.6e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [37, 49, 10, 61, 33], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""37,49,10,61,33""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3353.727941,0.0,0.988112,0.024859,0.0,0.525101,8.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1354], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""1354""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,3.035294,0.0,0.172481,0.052326,0.0,0.411822,0.101744
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1354], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""1354""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,1.501471,0.0,0.212537,0.10382,0.0,0.316357,0.094025
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [120, 44, 333, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""120,44,333,20""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,8102.848529,0.0,0.991158,0.021372,0.0,0.415403,1.4e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [120, 44, 333, 20], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""120,44,333,20""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,3220.730882,0.0,0.987814,0.021839,0.0,0.52469,9.5e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [54, 80, 2, 61, 96], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""54,80,2,61,96""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,15506.636765,0.0,0.727614,0.01445,0.0,0.307622,2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [54, 80, 2, 61, 96], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""54,80,2,61,96""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,6564.811765,0.0,0.672816,0.015624,0.0,0.361427,4.7e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [70, 22, 7, 1739, 3], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""70,22,7,1739,3""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,13107.342647,0.0,0.991137,0.021937,0.0,0.414657,2.3e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [70, 22, 7, 1739, 3], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""70,22,7,1739,3""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5214.560294,0.0,0.988338,0.025081,0.0,0.521124,5.9e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [88, 439, 34, 48], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""88,439,34,48""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,14744.995588,0.0,0.990851,0.018546,0.0,0.41713,2.1e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [88, 439, 34, 48], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""88,439,34,48""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,5943.197059,0.0,0.988231,0.023017,0.0,0.515699,5.2e-05
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [668, 1127, 34], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""668,1127,34""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,5948.195588,0.0,0.990599,0.019382,0.0,0.416498,5.2e-05
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [668, 1127, 34], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""668,1127,34""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,2385.789706,0.0,0.987389,0.022136,0.0,0.520469,0.000129
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [738, 987], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""738,987""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,173.020588,0.0,0.968084,0.021589,0.0,0.411665,0.001734
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [738, 987], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""738,987""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,74.714706,0.0,0.942586,0.025214,0.0,0.488525,0.004114
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [543, 106], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""543,106""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,18.364706,0.0,0.762492,0.029388,0.0,0.650384,0.016736
"[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [543, 106], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float16"", ""shape"": [1], ""is_host"": false}]",{},"""543,106""",FLOAT16,FORMAT_ND,"""""",FLOAT16,FORMAT_ND,1,10.148529,0.0,0.536734,0.017968,0.0,0.602956,0.010723
"[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [4, 56, 87, 8, 222], ""is_host"": false}]","[{""format"": ""ND"", ""dtype"": ""float"", ""shape"": [1], ""is_host"": false}]",{},"""4,56,87,8,222""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,1,8127.895588,0.0,0.990891,0.019193,0.0,0.413191,1.3e-05
